Name	Name	PrimPrimEnd2	PrimPrimEnd1	PrimPrimAny
18910	2775	-1.57	-1.57	-3.95
18910	13042	0.00	-4.72	-6.86
18910	13043	0.00	-4.72	-6.41
18910	13052	0.00	-7.00	-7.00
18910	13053	0.00	-7.00	-7.00
18910	13054	0.00	-7.00	-7.00
18910	4878	-1.57	-3.12	-4.98
18910	14125	-1.59	-2.03	-3.67
18910	14688	0.00	-2.05	-3.91
18910	4889	-1.49	-3.10	-4.89
18910	4890	-1.49	-3.10	-4.89
18910	4896	-1.59	-2.03	-4.72
18910	4903	-1.57	-2.05	-4.72
18910	4904	-1.57	-2.05	-4.72
18910	18908	0.00	-3.10	-5.21
18910	4911	0.00	-4.17	-4.72
18910	4912	0.00	-4.17	-4.72
18910	2866	-2.42	-3.69	-4.76
18910	2867	0.00	-3.69	-3.69
18910	2868	0.00	-3.69	-3.69
18910	2874	-1.59	-2.05	-3.34
18910	2875	-1.59	-2.05	-3.34
18910	4924	-1.59	-4.17	-4.56
18910	4925	-1.59	-4.17	-4.56
18910	4927	0.00	-4.17	-4.17
18910	13120	0.00	-3.10	-6.14
18910	13125	-1.59	-3.10	-4.00
18910	4934	-1.59	-3.12	-3.99
18910	4937	-1.57	-3.12	-4.09
18910	4938	-1.57	-3.12	-4.09
18910	19277	-1.57	-4.19	-8.94
18910	19280	0.00	-4.19	-8.94
18910	18915	-1.57	-3.10	-5.21
18910	4922	0.00	-4.17	-4.17
18910	487	-1.59	-3.12	-3.61
18910	13168	0.00	-4.19	-5.03
18910	13169	0.00	-4.19	-5.03
18910	13170	-1.59	-4.19	-5.03
18910	1171	-1.57	-4.74	-4.74
18910	12780	0.00	-4.17	-4.17
18910	19358	-1.57	-1.57	-3.90
18910	19360	-1.57	-1.57	-3.90
18910	19362	0.00	-0.58	-4.50
18910	16807	-1.57	-1.58	-3.88
18910	19371	0.00	-0.83	-3.67
18910	5038	-1.59	-1.59	-3.93
18910	5039	0.00	-0.60	-3.93
18910	5040	0.00	-0.60	-3.93
18910	13242	0.00	-4.74	-4.74
18910	15291	-1.57	-3.44	-4.33
18910	15292	0.00	-3.44	-4.33
18910	15293	0.00	-3.44	-4.33
18910	3007	-1.59	-3.96	-4.16
18910	3008	-1.59	-3.96	-4.16
18910	15297	0.00	-3.44	-3.44
18910	3010	-1.59	-3.96	-4.16
18910	3011	-0.55	-2.05	-4.16
18910	3012	-0.55	-2.05	-4.16
18910	3013	-0.34	-2.05	-4.32
18910	3014	-0.34	-2.05	-3.99
18910	11209	0.00	-4.17	-4.17
18910	11210	0.00	-4.17	-4.17
18910	15310	0.00	-3.44	-3.44
18910	3026	-1.57	-2.05	-4.45
18910	17381	-1.57	-1.57	-7.80
18910	17382	-1.57	-1.57	-7.80
18910	18257	-1.59	-3.12	-3.12
18910	15343	-1.71	-3.10	-5.03
18910	17392	0.00	-0.60	-7.80
18910	17393	0.00	-0.60	-7.80
18910	19442	0.00	-4.19	-4.19
18910	15349	-1.57	-1.57	-5.03
18910	15350	-1.57	-1.57	-5.03
18910	19447	0.00	-4.19	-4.19
18910	19449	0.00	-4.19	-4.19
18910	19450	0.00	-4.19	-4.19
18910	19451	0.00	-4.19	-4.19
18910	11260	-0.52	-4.39	-4.39
18910	11261	-0.52	-4.39	-4.39
18910	11265	-1.99	-4.39	-4.39
18910	15363	-1.57	-1.57	-5.03
18910	15364	-1.57	-1.57	-5.03
18910	13321	-1.59	-1.59	-3.79
18910	13322	-1.59	-1.59	-3.79
18910	13325	0.00	-0.58	-4.27
18910	13326	-1.57	-1.57	-4.27
18910	13327	-1.57	-1.57	-4.27
18910	1042	-1.57	-2.05	-3.34
18910	3092	-1.57	-1.95	-5.34
18910	3093	-1.57	-1.95	-5.34
18910	1049	0.00	-2.03	-3.79
18910	1050	0.00	-2.03	-2.88
18910	1052	-1.57	-2.03	-3.67
18910	1053	-1.57	-2.03	-3.67
18910	13343	0.00	0.00	-4.27
18910	1063	-1.57	-2.03	-3.83
18910	15400	-1.59	-2.03	-3.79
18910	1066	0.00	-2.03	-5.30
18910	15404	0.00	-2.03	-3.88
18910	15405	0.00	-2.03	-4.00
18910	1072	-1.57	-1.57	-5.80
18910	1073	-1.57	-1.57	-5.80
18910	1075	-1.57	-2.03	-5.80
18910	1076	-1.57	-2.03	-5.80
18910	1081	0.00	-2.03	-5.80
18910	1082	0.00	-2.03	-5.80
18910	1086	0.00	-2.03	-5.80
18910	1089	0.00	-2.03	-5.00
18910	1090	0.00	-2.03	-5.00
18910	1091	0.00	-2.03	-5.00
18910	1092	0.00	-2.03	-5.00
18910	7237	-1.57	-2.11	-4.86
18910	7239	0.00	-2.05	-5.63
18910	7243	-1.59	-2.05	-3.07
18910	7244	-1.49	-2.05	-3.99
18910	7245	-1.57	-2.05	-3.53
18910	7251	-1.49	-2.03	-3.53
18910	7252	-1.49	-2.03	-3.53
18910	5208	-1.49	-1.49	-3.34
18910	7257	-1.57	-1.57	-3.53
18910	7258	-1.49	-1.49	-3.53
18910	7259	-1.38	-1.38	-4.73
18910	1117	0.00	-2.03	-5.89
18910	18314	0.00	-3.02	-4.34
18910	11453	0.00	-2.05	-7.01
18910	15479	0.00	-1.09	-6.13
18910	19578	-1.59	-2.05	-3.34
18910	13440	0.00	-4.22	-4.33
18910	12823	0.00	-5.99	-5.99
18910	1169	0.00	-4.74	-4.74
18910	9362	-1.57	-2.05	-5.34
18910	9363	-1.57	-2.05	-5.34
18910	1180	-1.57	-4.74	-4.74
18910	1181	-1.57	-4.74	-4.74
18910	15521	0.00	-2.03	-3.34
18910	15522	0.00	-2.03	-3.34
18910	15523	-1.59	-2.03	-3.41
18910	15529	0.00	-2.03	-4.32
18910	13488	0.00	-1.95	-3.81
18910	13489	0.00	-1.95	-3.81
18910	15538	-1.57	-2.03	-4.00
18910	13171	-1.59	-4.19	-5.03
18910	11448	-1.49	-2.05	-7.01
18910	11449	-1.49	-2.05	-7.01
18910	11450	-1.59	-2.05	-7.01
18910	11452	0.00	-2.05	-7.01
18910	15562	-1.57	-1.57	-3.99
18910	9411	-1.49	-2.07	-6.24
18910	9417	-1.57	-1.57	-4.96
18910	9418	-1.57	-1.57	-4.96
18910	9419	-1.57	-1.57	-4.96
18910	9423	-3.77	-3.77	-4.96
18910	11471	0.00	-2.03	-4.72
18910	1249	-1.59	-3.10	-6.26
18910	1250	-1.59	-3.10	-6.26
18910	11505	-1.49	-2.03	-4.14
18910	11506	-1.59	-2.03	-3.88
18910	11508	-1.57	-1.66	-3.88
18910	1270	0.00	-2.49	-5.99
18910	1271	-1.59	-2.49	-5.33
18910	1274	-1.57	-2.49	-5.89
18910	5386	-1.49	-2.03	-3.99
18910	3341	-1.49	-1.49	-4.00
18910	3343	-1.57	-1.57	-3.54
18910	11536	-1.59	-1.59	-5.56
18910	1297	-1.59	-1.59	-6.85
18910	1298	-1.59	-1.59	-7.01
18910	1299	-1.59	-1.59	-6.75
18910	1300	0.00	-2.05	-5.17
18910	1301	0.00	-2.05	-3.90
18910	3353	0.00	-3.10	-4.46
18910	1306	0.00	-2.05	-3.90
18910	3355	0.00	-3.10	-4.46
18910	11550	0.00	-4.19	-5.56
18910	3371	0.00	-3.10	-5.65
18910	3372	0.00	-2.05	-5.65
18910	19757	-1.57	-2.05	-6.48
18910	3377	-1.59	-2.05	-5.65
18910	3378	-1.59	-2.05	-5.65
18910	19763	0.00	-2.05	-6.48
18910	19764	-1.57	-3.12	-6.48
18910	3381	0.00	-2.05	-5.65
18910	3383	-1.57	-2.05	-6.10
18910	3384	-1.57	-2.05	-5.00
18910	19769	-0.42	-3.12	-7.00
18910	19770	-1.49	-3.12	-8.17
18910	19771	-1.59	-3.12	-8.83
18910	3388	-1.59	-2.05	-4.79
18910	3389	-1.59	-2.05	-3.58
18910	1356	-1.57	-2.05	-5.00
18910	1360	-1.59	-2.05	-6.33
18910	1361	-1.59	-2.05	-6.33
18910	9554	0.00	-2.03	-3.22
18910	9556	0.00	-2.03	-5.59
18910	9558	-1.57	-2.03	-5.00
18910	9559	0.00	-2.03	-5.00
18910	9560	0.00	-2.03	-5.00
18910	9561	0.00	-2.03	-5.00
18910	18319	0.00	-3.02	-4.34
18910	3423	-3.09	-3.09	-4.50
18910	3426	-1.57	-2.50	-3.90
18910	3427	-1.57	-2.50	-3.90
18910	3428	-1.57	-2.50	-3.90
18910	11623	-1.57	-1.57	-5.34
18910	11624	-1.57	-1.57	-5.34
18910	11626	0.00	-0.60	-5.34
18910	3435	0.00	-2.50	-3.90
18910	1399	0.00	-4.19	-4.50
18910	1400	0.00	-4.19	-4.50
18910	1410	-1.57	-2.03	-5.00
18910	12184	-1.57	-2.03	-4.88
18910	3478	-1.57	-4.53	-4.53
18910	11688	-1.57	-3.12	-5.00
18910	11692	0.00	-3.12	-5.00
18910	11693	0.00	-3.12	-5.00
18910	3506	-1.57	-2.65	-3.99
18910	3507	-1.57	-2.65	-3.99
18910	3508	0.00	-2.65	-4.45
18910	9680	0.00	-1.30	-5.00
18910	9681	0.00	-1.30	-5.00
18910	3539	-1.57	-3.10	-3.85
18910	3540	-1.57	-3.10	-3.85
18910	3543	-1.59	-3.10	-4.71
18910	3544	-1.59	-3.10	-4.71
18910	9692	0.00	-2.05	-5.00
18910	9693	0.00	-2.05	-5.00
18910	9694	0.00	-2.05	-5.00
18910	15890	0.00	-1.69	-5.00
18910	15891	-1.49	-1.69	-5.00
18910	19375	-1.57	-1.57	-3.67
18910	17961	-1.57	-4.17	-5.54
18910	17962	-1.57	-4.17	-5.54
18910	17964	0.00	-4.17	-6.14
18910	17966	-3.35	-4.19	-5.94
18910	15921	-1.59	-2.03	-4.95
18910	11827	-1.57	-3.44	-3.88
18910	11828	-1.57	-3.44	-3.88
18910	17973	-1.57	-6.56	-6.56
18910	15939	-1.57	-2.05	-4.95
18910	3652	0.00	-2.61	-3.41
18910	3654	-1.57	-2.61	-3.41
18910	3656	-1.59	-2.61	-3.84
18910	15946	0.00	-4.64	-4.74
18910	18008	0.00	-4.19	-4.98
18910	15964	0.00	-4.64	-4.64
18910	11541	0.00	-0.60	-5.56
18910	16013	0.00	-2.37	-6.14
18910	15296	0.00	-3.44	-3.89
18910	3009	-1.59	-3.96	-4.16
18910	16012	0.00	-2.37	-6.14
18910	15298	-1.57	-3.44	-3.44
18910	15299	-1.57	-3.44	-3.44
18910	1305	-1.59	-2.05	-3.90
18910	18072	-1.59	-3.10	-3.58
18910	7833	0.00	-0.60	-5.20
18910	7834	-1.57	-1.57	-5.20
18910	7835	-1.57	-1.57	-5.20
18910	7837	0.00	-0.60	-5.20
18910	7838	0.00	-0.60	-5.20
18910	15301	-1.57	-3.44	-3.44
18910	7840	-1.59	-1.59	-5.20
18910	7841	-1.59	-1.59	-5.20
18910	13491	0.00	-1.95	-3.81
18910	19057	-2.09	-2.09	-6.96
18910	5853	0.00	-0.60	-6.42
18910	5854	0.00	-0.60	-6.42
18910	5856	-1.59	-1.59	-6.10
18910	15314	-1.57	-3.12	-3.12
18910	9969	0.00	-2.03	-6.03
18910	16134	-1.94	-3.10	-3.99
18910	16144	0.00	-1.07	-4.63
18910	18197	-1.57	-3.87	-3.88
18910	18199	-1.87	-2.05	-3.85
18910	18200	-1.87	-2.05	-3.85
18910	3865	-1.57	-4.87	-4.87
18910	3866	-1.57	-4.87	-4.87
18910	18207	-1.49	-2.05	-3.85
18910	1824	0.00	-3.15	-5.40
18910	19762	0.00	-2.05	-6.48
18910	14127	-1.57	-2.03	-3.67
18910	3891	0.00	-2.05	-4.73
18910	3380	0.00	-2.05	-5.65
18910	14150	0.00	0.00	-3.58
18910	14156	0.00	-0.60	-3.85
18910	1871	-1.57	-1.57	-3.67
18910	18256	-1.59	-3.12	-3.12
18910	1873	0.00	-0.58	-4.50
18910	1874	0.00	-0.58	-4.50
18910	1877	0.00	-0.58	-5.00
18910	12121	0.00	-3.12	-3.79
18910	4069	-1.49	-2.03	-6.55
18910	18307	-1.59	-3.02	-4.34
18910	12169	-1.49	-1.95	-7.21
18910	12170	-1.57	-1.95	-7.21
18910	18315	-1.57	-3.02	-4.34
18910	12172	-1.42	-1.95	-6.70
18910	12173	-1.42	-1.95	-6.70
18910	12175	-1.57	-2.03	-6.55
18910	12178	-1.59	-2.03	-4.56
18910	18326	-1.49	-1.90	-3.99
18910	18328	-1.59	-1.90	-3.61
18910	15345	-1.59	-3.10	-5.03
18910	16300	0.00	-2.90	-3.99
18910	16302	-2.38	-2.90	-3.99
18910	16303	-1.57	-2.90	-4.49
18910	16305	0.00	-2.90	-3.99
18910	16306	0.00	-2.90	-3.99
18910	16308	0.00	-2.90	-3.99
18910	12229	0.00	-4.17	-5.59
18910	14286	-1.59	-2.05	-4.50
18910	12239	0.00	-4.17	-4.94
18910	14288	-1.59	-2.03	-5.11
18910	14290	0.00	-2.03	-4.34
18910	12243	-1.57	-2.05	-4.94
18910	14299	-1.57	-1.76	-4.34
18910	14302	-1.57	-1.57	-4.34
18910	4067	-1.59	-2.03	-6.55
18910	4068	-1.59	-2.03	-6.55
18910	12966	-1.57	-4.58	-6.44
18910	16363	0.00	-3.10	-3.67
18910	16364	0.00	-3.10	-3.67
18910	4078	0.00	-2.03	-6.28
18910	4079	0.00	-2.03	-6.28
18910	4080	0.00	-2.03	-6.28
18910	18417	0.00	-3.10	-3.10
18910	8179	0.00	-3.88	-3.88
18910	18420	-1.57	-2.05	-3.71
18910	8181	-1.57	-3.88	-3.88
18910	8183	0.00	-3.88	-3.88
18910	8186	0.00	-3.88	-3.93
18910	8187	0.00	-3.88	-3.93
18910	12287	-1.49	-1.49	-5.89
18914	483	0.00	-3.08	-3.61
18914	18916	-1.30	-1.30	-5.21
18914	18917	-1.30	-1.30	-5.21
18914	486	0.00	-3.08	-3.61
18914	12775	-2.77	-2.77	-3.60
18914	12777	-1.19	-1.70	-3.60
18914	12778	-1.19	-1.70	-3.60
18914	16875	-1.06	-2.25	-2.78
18914	16876	-1.57	-2.25	-2.78
18914	16877	-1.57	-2.25	-3.34
18914	4606	-3.72	-3.72	-4.86
18914	4607	0.00	-3.10	-3.88
18914	14850	-1.33	-3.48	-3.48
18914	14854	-4.09	-4.09	-4.09
18914	18964	0.00	-2.07	-4.63
18914	12822	-1.33	-1.33	-3.85
18914	5209	0.00	-0.97	-3.34
18914	18968	0.00	-2.07	-4.63
18914	18969	0.00	-2.07	-4.63
18914	12826	-1.57	-1.57	-3.85
18914	12829	-1.57	-1.57	-3.85
18914	4529	0.00	-1.70	-3.99
18914	563	0.00	-2.07	-3.61
18914	566	0.00	-2.07	-3.61
18914	18909	-1.57	-1.57	-5.21
18914	577	-1.57	-2.07	-3.89
18914	579	-1.06	-2.07	-3.89
18914	580	-1.06	-2.07	-3.89
18914	4688	0.00	-1.70	-3.58
18914	4689	0.00	-1.70	-3.58
18914	16983	-1.19	-1.70	-3.37
18914	16985	-1.19	-1.19	-4.00
18914	16986	-1.19	-1.19	-4.00
18914	12899	-1.06	-4.50	-4.98
18914	12903	-3.72	-3.72	-5.47
18914	12907	-1.19	-2.07	-3.93
18914	19056	-1.57	-4.87	-4.87
18914	12913	-1.19	-2.07	-4.53
18914	19058	-1.57	-4.87	-5.78
18914	19059	-1.57	-4.87	-5.00
18914	12916	-1.19	-1.83	-3.34
18914	19066	-1.57	-4.87	-5.00
18914	19073	-4.09	-4.09	-6.31
18914	19075	-1.57	-3.86	-6.31
18914	19080	-4.45	-4.45	-6.31
18914	19084	-1.57	-3.22	-6.31
18914	19085	-1.57	-3.22	-6.31
18914	19088	0.00	-3.22	-6.31
18914	659	-1.19	-1.83	-3.48
18914	660	-1.19	-1.83	-3.48
18914	18201	0.00	-1.70	-3.85
18914	19097	-3.72	-3.72	-6.01
18914	666	0.00	-4.50	-4.50
18914	2726	-3.72	-3.72	-6.92
18914	12970	-3.72	-3.72	-6.92
18914	12975	0.00	-2.07	-4.59
18914	4784	-1.19	-4.53	-5.56
18914	4788	-1.19	-4.53	-5.56
18914	4795	-1.57	-4.53	-5.56
18914	4803	0.00	-2.07	-5.49
18914	4809	0.00	-2.07	-3.92
18914	2766	-3.72	-3.72	-4.37
18914	2767	-3.72	-3.72	-4.37
18914	2768	-1.33	-3.10	-3.95
18914	19153	-1.06	-1.83	-5.31
18914	19154	-1.06	-1.83	-5.31
18914	2774	-0.45	-3.10	-3.95
18914	2775	-0.45	-3.10	-3.95
18914	13042	-1.57	-5.94	-5.94
18914	13043	-1.57	-5.94	-5.94
18914	13052	-1.06	-5.94	-5.94
18914	13053	-1.33	-5.94	-5.94
18914	13054	-1.33	-5.94	-5.94
18914	4878	0.00	-0.60	-4.98
18914	14125	0.00	-2.07	-3.67
18914	14688	-1.19	-3.10	-3.91
18914	4889	0.00	-0.97	-4.89
18914	4890	0.00	-0.97	-4.89
18914	4896	0.00	-0.97	-4.72
18914	4903	0.00	-0.97	-4.72
18914	4904	0.00	-0.97	-4.72
18914	18908	-1.06	-1.06	-5.21
18914	4911	-1.57	-1.57	-4.72
18914	4912	-1.57	-1.57	-4.72
18914	2866	-1.57	-1.57	-4.76
18914	2867	-1.06	-1.06	-3.34
18914	2868	-1.06	-1.06	-3.34
18914	2874	0.00	-2.07	-3.34
18914	2875	0.00	-2.07	-3.34
18914	4924	-4.09	-4.09	-4.09
18914	4925	-4.09	-4.09	-4.09
18914	4927	-2.95	-3.48	-3.61
18914	13120	-1.19	-1.70	-6.14
18914	13125	0.00	-1.70	-4.00
18914	4934	0.00	-3.48	-3.99
18914	4937	0.00	-3.48	-4.00
18914	4938	0.00	-3.48	-4.00
18914	19277	-0.40	-2.07	-8.94
18914	19280	-1.19	-2.07	-8.94
18914	18915	-0.40	-1.06	-5.21
18914	4922	-2.06	-2.06	-3.10
18914	487	0.00	-3.08	-3.61
18914	13168	-1.06	-2.07	-5.03
18914	13169	-2.01	-2.07	-5.03
18914	13170	0.00	-2.07	-5.03
18914	1171	-0.54	-0.97	-3.67
18914	12780	-1.19	-1.70	-3.60
18914	19358	0.00	-2.07	-3.90
18914	19360	-0.78	-2.07	-3.90
18914	19362	-1.57	-2.07	-4.50
18914	16807	0.00	-4.37	-4.37
18914	19371	-1.06	-2.57	-3.67
18914	5038	0.00	-2.07	-3.93
18914	5039	-1.33	-2.07	-3.93
18914	5040	-1.33	-2.07	-3.93
18914	13242	-1.57	-1.70	-4.33
18914	15291	-0.40	-0.74	-4.33
18914	15292	-1.19	-1.19	-4.33
18914	15293	-1.19	-1.19	-4.33
18914	3007	0.00	-2.07	-3.99
18914	3008	0.00	-2.07	-3.99
18914	15297	-1.33	-1.33	-3.12
18914	3010	0.00	-2.07	-3.99
18914	3011	-1.57	-2.07	-3.99
18914	3012	-1.57	-2.07	-3.99
18914	3013	-1.06	-2.07	-3.99
18914	3014	-1.06	-2.07	-3.99
18914	11209	-1.57	-1.83	-3.85
18914	11210	-1.57	-1.83	-3.85
18914	15310	-1.19	-1.19	-3.12
18914	3026	0.00	-2.07	-4.45
18914	17381	0.00	-2.07	-7.80
18914	17382	0.00	-2.07	-7.80
18914	18257	0.00	-1.57	-2.93
18914	15343	0.00	-2.07	-5.03
18914	17392	-1.57	-2.12	-7.80
18914	17393	-1.57	-2.12	-7.80
18914	19442	-1.57	-2.07	-2.64
18914	15349	0.00	-3.44	-5.03
18914	15350	0.00	-3.44	-5.03
18914	19447	-1.19	-1.70	-3.07
18914	19449	-1.06	-1.70	-2.68
18914	19450	-1.57	-1.70	-2.68
18914	19451	-1.57	-1.70	-2.68
18914	11260	-1.57	-2.07	-3.82
18914	11261	-1.57	-2.07	-3.82
18914	11265	-1.19	-2.07	-3.82
18914	15363	0.00	-5.44	-5.44
18914	15364	0.00	-5.44	-5.44
18914	13321	0.00	-1.70	-3.79
18914	13322	0.00	-1.70	-3.79
18914	13325	-1.57	-1.70	-4.04
18914	13326	0.00	-1.70	-4.04
18914	13327	0.00	-1.70	-4.04
18914	1042	0.00	-2.07	-3.34
18914	3092	0.00	-4.87	-4.87
18914	3093	0.00	-4.87	-4.87
18914	1049	-1.33	-2.07	-3.79
18914	1050	-1.33	-2.07	-2.88
18914	1052	-0.54	-2.07	-3.67
18914	1053	-0.54	-2.07	-3.67
18914	13343	-1.19	-2.05	-4.04
18914	1063	0.00	-1.57	-3.83
18914	15400	0.00	-2.07	-3.79
18914	1066	-1.57	-1.57	-4.50
18914	15404	-1.57	-2.07	-3.88
18914	15405	-1.57	-2.07	-4.00
18914	1072	0.00	-2.07	-5.00
18914	1073	0.00	-2.07	-5.00
18914	1075	0.00	-2.07	-5.00
18914	1076	0.00	-2.07	-5.00
18914	1081	-1.06	-2.07	-5.00
18914	1082	-1.06	-2.07	-5.00
18914	1086	-1.19	-2.07	-5.00
18914	1089	-1.19	-2.07	-5.00
18914	1090	-1.19	-2.07	-5.00
18914	1091	-1.06	-2.07	-5.00
18914	1092	-1.06	-2.07	-5.00
18914	7237	0.00	-3.24	-4.86
18914	7239	-1.19	-3.24	-5.63
18914	7243	0.00	-3.24	-3.24
18914	7244	0.00	-2.07	-3.99
18914	7245	0.00	-2.07	-3.53
18914	7251	0.00	-2.07	-3.53
18914	7252	0.00	-2.07	-3.53
18914	5208	0.00	-0.97	-3.34
18914	7257	0.00	-2.07	-3.53
18914	7258	0.00	-2.07	-3.53
18914	7259	-1.33	-2.07	-4.73
18914	1117	-2.47	-4.87	-4.87
18914	18314	-1.33	-2.07	-4.34
18914	11453	-1.57	-3.86	-3.86
18914	15479	-1.33	-1.70	-6.13
18914	19578	0.00	-1.83	-3.34
18914	13440	-1.57	-4.50	-4.50
18914	12823	-1.33	-1.33	-3.85
18914	1169	-1.33	-1.33	-3.34
18914	9362	0.00	-3.48	-3.48
18914	9363	0.00	-2.83	-3.38
18914	1180	0.00	-0.97	-3.67
18914	1181	0.00	-0.97	-3.67
18914	15521	-1.33	-1.33	-3.34
18914	15522	-1.33	-1.33	-3.34
18914	15523	0.00	-0.97	-3.41
18914	15529	-1.06	-1.06	-4.00
18914	13488	-1.06	-1.56	-3.81
18914	13489	-1.57	-1.57	-3.81
18914	15538	0.00	-1.83	-4.00
18914	13171	0.00	-2.07	-5.03
18914	11448	0.00	-3.86	-5.09
18914	11449	0.00	-3.86	-5.09
18914	11450	-4.09	-4.09	-4.09
18914	11452	-1.57	-3.86	-3.86
18914	15562	0.00	-1.83	-3.99
18914	9411	0.00	-2.07	-7.53
18914	9417	0.00	-2.07	-6.03
18914	9418	0.00	-2.07	-6.03
18914	9419	0.00	-2.07	-6.03
18914	9423	-1.57	-2.07	-6.03
18914	11471	-1.57	-1.57	-3.67
18914	1249	0.00	-0.97	-6.26
18914	1250	0.00	-0.47	-6.26
18914	11505	0.00	-4.37	-4.37
18914	11506	-2.38	-4.37	-4.37
18914	11508	0.00	-4.37	-4.37
18914	1270	-1.57	-2.07	-5.99
18914	1271	-4.09	-4.09	-5.33
18914	1274	0.00	-4.87	-4.87
18914	5386	0.00	-1.70	-3.99
18914	3341	0.00	-1.70	-4.00
18914	3343	0.00	-1.70	-3.54
18914	11536	0.00	-3.48	-4.88
18914	1297	0.00	-5.83	-5.83
18914	1298	0.00	-5.83	-5.83
18914	1299	0.00	-5.83	-5.83
18914	1300	-1.19	-3.08	-4.84
18914	1301	-1.19	-1.83	-3.90
18914	3353	-2.57	-2.57	-4.46
18914	1306	-1.33	-1.70	-3.90
18914	3355	-2.57	-2.57	-4.46
18914	11550	-1.19	-3.48	-4.88
18914	3371	-1.06	-5.18	-5.18
18914	3372	-1.06	-5.18	-5.18
18914	19757	0.00	-1.83	-6.48
18914	3377	0.00	-5.18	-5.18
18914	3378	0.00	-5.18	-5.18
18914	19763	-2.25	-2.25	-6.48
18914	19764	-0.40	-1.83	-6.48
18914	3381	-1.57	-5.18	-5.18
18914	3383	-0.78	-5.18	-5.18
18914	3384	-0.78	-3.87	-5.00
18914	19769	-1.33	-1.33	-7.00
18914	19770	0.00	-0.74	-8.17
18914	19771	0.00	-0.74	-8.83
18914	3388	0.00	-3.87	-3.87
18914	3389	0.00	-2.63	-3.58
18914	1356	-0.40	-2.07	-5.00
18914	1360	-0.31	-2.07	-6.33
18914	1361	-0.31	-2.07	-6.33
18914	9554	-1.57	-1.57	-3.22
18914	9556	-1.19	-2.07	-5.59
18914	9558	-0.40	-2.07	-5.00
18914	9559	-1.33	-2.07	-5.00
18914	9560	-1.33	-2.07	-5.00
18914	9561	-3.01	-3.01	-5.00
18914	18319	-1.57	-2.07	-4.34
18914	3423	-1.57	-1.57	-4.50
18914	3426	0.00	-0.97	-3.90
18914	3427	0.00	-0.97	-3.90
18914	3428	0.00	-0.97	-3.90
18914	11623	-0.78	-2.40	-3.42
18914	11624	-0.78	-2.40	-3.42
18914	11626	-1.57	-2.40	-3.42
18914	3435	-1.19	-1.19	-3.90
18914	1399	-1.57	-2.46	-4.50
18914	1400	-1.57	-2.46	-4.50
18914	1410	0.00	-2.46	-5.00
18914	12184	0.00	-0.74	-4.88
18914	3478	0.00	-2.07	-4.34
18914	11688	0.00	-2.07	-5.00
18914	11692	-1.57	-2.07	-5.00
18914	11693	-1.57	-2.07	-5.00
18914	3506	0.00	-2.18	-3.99
18914	3507	0.00	-2.18	-3.99
18914	3508	-1.33	-2.18	-4.45
18914	9680	-1.33	-2.07	-5.00
18914	9681	-1.33	-2.07	-5.00
18914	3539	-0.78	-0.97	-3.85
18914	3540	-0.78	-0.97	-3.85
18914	3543	0.00	-2.63	-3.85
18914	3544	0.00	-2.63	-3.85
18914	9692	-1.06	-2.07	-5.00
18914	9693	-1.06	-2.07	-5.00
18914	9694	-1.06	-2.07	-5.00
18914	15890	-1.33	-2.07	-5.00
18914	15891	0.00	-2.07	-5.00
18914	19375	0.00	-2.57	-3.67
18914	17961	-0.40	-1.57	-5.54
18914	17962	-0.40	-3.48	-5.54
18914	17964	-1.19	-3.48	-6.14
18914	17966	0.00	-3.48	-4.00
18914	15921	0.00	-5.44	-5.44
18914	11827	0.00	-3.10	-3.88
18914	11828	0.00	-3.10	-3.88
18914	17973	0.00	-3.48	-3.82
18914	15939	0.00	-5.44	-5.44
18914	3652	-1.57	-3.24	-3.41
18914	3654	-0.78	-3.24	-3.41
18914	3656	0.00	-3.24	-3.84
18914	15946	-1.57	-2.97	-4.74
18914	18008	-1.57	-3.10	-4.98
18914	15964	-1.06	-1.70	-4.23
18914	11541	-1.57	-3.48	-4.88
18914	16013	-5.67	-5.67	-5.67
18914	15296	-1.33	-1.33	-3.89
18914	3009	0.00	-2.07	-3.99
18914	16012	-5.67	-5.67	-5.67
18914	15298	0.00	-0.60	-3.12
18914	15299	0.00	-0.60	-3.12
18914	1305	0.00	-1.70	-3.90
18914	18072	0.00	-1.18	-2.38
18914	7833	-1.33	-1.83	-4.15
18914	7834	-0.01	-1.83	-4.15
18914	7835	-0.01	-1.83	-4.15
18914	7837	-1.19	-1.83	-4.15
18914	7838	-1.19	-1.83	-4.15
18914	15301	0.00	-0.97	-3.12
18914	7840	-3.72	-3.72	-4.37
18914	7841	-3.72	-3.72	-4.37
18914	13491	-1.19	-1.70	-3.81
18914	19057	-1.57	-4.87	-4.87
18914	5853	-1.57	-3.10	-6.10
18914	5854	-1.57	-3.10	-6.10
18914	5856	-0.09	-3.10	-6.10
18914	15314	0.00	-0.97	-3.12
18914	9969	-1.57	-3.10	-6.03
18914	16134	-2.75	-2.75	-3.99
18914	16144	-1.57	-1.83	-4.63
18914	18197	0.00	0.00	-3.88
18914	18199	0.00	0.00	-3.85
18914	18200	0.00	-1.70	-3.85
18914	3865	0.00	-2.07	-3.84
18914	3866	0.00	-2.07	-3.53
18914	18207	0.00	-1.70	-3.85
18914	1824	-1.57	-1.57	-5.40
18914	19762	-2.25	-2.25	-6.48
